True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,Num_Kernels,Kernel_Expression,Operations
S2,Seasonal,0.20034223296720766,0.22893935652256203,0.0,0.3207180979267156,0.37892353715535243,0.41661147199964776,5,((((Per(p=40)*RBF(l=1))+RBF(l=0.1))*Per(p=30))+RBF(l=1)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.16466610756991074,0.3160834639507102,0.0,0.2964933482706922,0.5364261520206652,0.5335542654261318,5,((((Per(p=52)*Per(p=365))+WN(σ=1))*Per(p=12))*Per(p=24)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]"
S1,Composite,0.9999966910320445,0.630622469706289,0.0,0.9999966116395347,0.6249202155607192,0.0,3,((Lin(σ=0)+Per(p=4))+WN(σ=0.1)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.5778416796352357,0.7150632630019516,0.0,0.8116055860884916,0.9188160929633701,0.7443963311563522,2,(Per(p=730)*Per(p=60)),[np.str_('*')]
S2,Seasonal,0.4428783050224243,0.5650604420043246,0.0,0.515854114422682,0.7675548163682014,0.577132544490929,5,((((Per(p=60)+Per(p=60))*Per(p=60))*Per(p=30))*Per(p=14)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.07740634209039887,0.4280328108546543,0.0,0.3496999033229603,0.80395902704591,0.8208897202527883,3,((Per(p=168)*Per(p=52))*Per(p=40)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.06046291754209843,0.9999606796642126,0.0,0.21892600896283843,0.9999747267485101,0.35726028398670795,1,Per(p=14),['None']
S3,Stationary,0.22879228897223491,0.1331374781956799,0.0,0.49246882985376217,0.16401379339300437,0.1886780899207744,1,RBF(l=0.1),['None']
S2,Seasonal,0.999800346647583,0.07653943337293956,0.0,0.9999978089642085,0.8600053984135773,0.9893068388971786,1,Per(p=336),['None']
S2,Seasonal,0.14129333446858405,0.9999899300428436,0.0,0.23793238756981272,0.9999925370115602,0.25900088835201207,2,(Const(1)*Per(p=6)),[np.str_('*')]
S1,Composite,0.9999587558673478,0.9999900742331166,0.0,0.9999745743268099,0.9999938802266469,0.38374677361099496,5,((((Per(p=730)*Per(p=60))+Per(p=24))+Lin(σ=10))*Per(p=6)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('*')]"
S3,Stationary,0.23913075916236148,0.241609147897354,0.0,0.41803983374836906,0.44030811880704335,0.5983930008448208,1,RBF(l=1),['None']
S1,Composite,0.9999992534540582,0.999999999800948,0.0,0.9999994268784042,0.9999999998472148,0.2324351492165433,3,((Per(p=6)*Lin(σ=10))+Lin(σ=1)),"[np.str_('*'), np.str_('+')]"
S3,Stationary,0.027422739328360146,0.24681553212304008,0.0,0.05131733181731113,0.5832286567989573,0.5880173794306298,1,RBF(l=1),['None']
S2,Seasonal,0.9998938160877787,0.9999818694334484,0.0,0.9999792720674955,0.999996506514799,0.8073330490091306,2,(Per(p=365)+Per(p=7)),[np.str_('+')]
S2,Seasonal,0.4794005060889728,0.23336758815382508,0.0,0.5974966889763365,0.3830358141045206,0.4401587665462604,2,(RQ(α=0.1)+Per(p=672)),[np.str_('+')]
S2,Seasonal,0.99984547108878,0.09473156449024722,0.0,0.9999864976685822,0.7376017848009709,0.9140724569900283,1,Per(p=672),['None']
S2,Seasonal,0.33633004548912704,0.3395445605958809,0.0,0.8332235152106009,0.9066058482149291,0.9318694309860246,5,((((Per(p=96)+Const(1))*Per(p=730))*Per(p=60))*Per(p=52)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.276207939950355,0.8908310414232435,0.0,0.6150099383956841,0.9361452004318274,0.4598177352137919,2,(Per(p=48)*Per(p=730)),[np.str_('*')]
S4,Trending,0.022483788881958455,0.35349734146286593,0.0,0.13161504241974897,0.8508751421650974,0.7854394675630053,3,((RBF(l=10)+RQ(α=1))*Lin(σ=1)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.16731662048629525,0.2741737612743481,0.0,0.1828351555153438,0.45088444334318956,0.5290534660358641,4,(((Per(p=24)+Per(p=168))*RQ(α=1))*Per(p=365)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.856912814475532,0.49426383237805604,0.0,0.8524568933531194,0.4957944353913252,0.00652140503174381,3,((Per(p=4)+RBF(l=1))+RQ(α=10)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.08538215264456184,0.563673560356063,0.0,0.01987483040479443,0.620555310285931,0.34543148696589665,2,(Per(p=7)+Per(p=40)),[np.str_('+')]
S2,Seasonal,0.00027608903935960605,0.5339865992573407,0.0,0.0003835582869402554,0.5235650258306265,0.0005700344421724068,2,(Per(p=52)+Per(p=6)),[np.str_('+')]
S3,Stationary,0.10104074283598108,0.09934229571498654,0.0,0.37928493585144796,0.19200300749531807,0.3590654500728666,1,WN(σ=1),['None']
S2,Seasonal,0.11638646877816783,0.6075756814560449,0.0,0.2033326937799249,0.7841022168000987,0.5984538533086288,3,((Per(p=24)+Per(p=48))+RBF(l=1)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.1844823001343069,0.2583178390164711,0.0,0.21107706921954916,0.33997046844608536,0.321793082490466,5,((((RBF(l=10)*Per(p=26))*Per(p=52))*RQ(α=0.1))+WN(σ=1)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.2553569465048239,0.08887257856216013,0.0,0.4612572747023499,0.2700455011393138,0.5596371503653577,5,((((Per(p=14)+Per(p=672))+Per(p=30))+Per(p=730))*RBF(l=1)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.7385524870560485,0.45581221251477855,0.0,0.8362816533162851,0.6419890993762967,0.4801446137038984,3,((Per(p=40)*Per(p=30))+Per(p=730)),"[np.str_('*'), np.str_('+')]"
S1,Composite,0.06197170652674555,0.3925702587594072,0.0,0.2751588819237586,0.9051387039081672,0.8798676180030193,3,((Lin(σ=10)*RQ(α=10))+Per(p=30)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.06663970303651279,0.7979661546064439,0.0,0.1491871436228609,0.7675226034553729,0.0,4,(((RQ(α=1)+Per(p=10))*Per(p=40))+Per(p=336)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.14637820847698368,0.4325943788992973,0.0,0.35588201072477876,0.7988620385660766,0.7681937471818818,5,((((Per(p=10)+RQ(α=10))+RQ(α=10))*Per(p=26))+Per(p=40)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.1465712808325914,0.5344820483294568,0.0,0.2692304586343347,0.6692474912920265,0.5361148882462095,5,((((Per(p=24)+Per(p=26))*Per(p=365))+Per(p=40))+Per(p=30)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.3939090977227001,0.4274467408464967,0.0,0.6028440762372365,0.7422198473743595,0.7032060182547422,4,(((Per(p=52)*Per(p=336))+RQ(α=1))+Per(p=48)),"[np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.7693216982688182,0.8704200577139398,0.0,0.8466136333113132,0.9126368810516206,0.3474199584551989,5,((((Per(p=730)+Per(p=730))+Const(1))+WN(σ=0.1))*Per(p=4)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]"
S3,Stationary,0.03404446917894133,0.5200898094976123,0.0,0.0,0.1531937321938135,0.0,2,(RBF(l=1)+RBF(l=10)),[np.str_('+')]
S2,Seasonal,0.02976502460987185,0.2920738881650068,0.0,0.05819390654168766,0.4055086155409303,0.36298439418238826,3,((RQ(α=0.1)*Per(p=7))*Per(p=12)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.19254981397931115,0.9999892788322422,0.0,0.22153720600105908,0.9999928899029761,0.3365857432013153,1,Per(p=7),['None']
S2,Seasonal,0.1471887195606545,0.9998926264932414,0.0,0.3306544075378415,0.9999347576179943,0.39229075717122563,1,Per(p=4),['None']
S1,Composite,0.053367107558718874,0.37474423273219526,0.0,0.18778186570809818,0.7108190279771902,0.7894830355814086,5,((((RBF(l=10)*Lin(σ=0))*Per(p=24))+Per(p=7))+Per(p=26)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.27762352572600413,0.14200896212161063,0.0,0.44631955746523666,0.20312664164159644,0.2664964201710215,5,((((WN(σ=0.1)*RBF(l=10))*Per(p=60))*Per(p=30))*Per(p=672)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.492666973084977,0.1717878979587002,0.0,0.6301908218971581,0.43775260472348587,0.5892550775187813,4,(((RBF(l=0.1)+Per(p=14))+RBF(l=10))+RQ(α=10)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S1,Composite,0.0,0.0006382549210812716,0.0,0.5328572119955233,0.0006273114618047249,0.30731907613916043,5,((((Per(p=96)*Lin(σ=10))+Per(p=336))*RBF(l=0.1))+Per(p=6)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.6802965489966446,0.9517739520764997,0.0,0.26873109478904034,0.5975126399664634,0.0,1,Per(p=730),['None']
S2,Seasonal,0.04400478582197953,0.7790707642458186,0.0,0.0,0.7131308014325409,0.0,3,((WN(σ=1)*Per(p=24))+Per(p=336)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.0,0.9793278848933412,0.0,0.4322899058347581,0.9859566121287674,0.34394761515342986,1,Per(p=60),['None']
S2,Seasonal,0.2482589679480507,0.2737985664407141,0.0,0.4987376225348684,0.5649174424661607,0.6910579390303963,5,((((RQ(α=1)*Per(p=52))+Per(p=30))*Per(p=48))+Per(p=168)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.092868523200892,0.24508026333369115,0.0,0.15276055126736254,0.4234861471703345,0.427723435867414,2,(RQ(α=0.1)*Per(p=7)),[np.str_('*')]
S2,Seasonal,0.3285650822014442,0.3150988420607457,0.0,0.5511398576422684,0.5698033437475435,0.6210718161120825,3,((Per(p=60)+Per(p=30))*Per(p=96)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.002430696850043268,0.5913784380951395,0.0,0.0,0.5225194376542124,0.0,5,((((RBF(l=0.1)*WN(σ=0.1))+RQ(α=1))*Per(p=14))*Per(p=168)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]"
S1,Composite,0.020379304697600742,0.2945069486767229,0.0,0.11404848897230757,0.5088969626104689,0.5244534903956237,5,((((Per(p=10)*Per(p=60))*Lin(σ=1))*Per(p=14))*Lin(σ=0)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.08822034013403501,0.33584268695221675,0.0,0.1802410928726722,0.6428887744366157,0.6324671906422188,5,((((Per(p=12)+Per(p=4))*RQ(α=10))*Per(p=672))*Per(p=336)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.28110083782624695,0.9069529620578963,0.0,0.44183377015330005,0.9629630453068021,0.5911910179114506,2,(Lin(σ=1)*Per(p=60)),[np.str_('*')]
S2,Seasonal,0.06375431010898291,0.2394124400967541,0.0,0.1594082316148282,0.37123838076807925,0.34537830268784164,5,((((Per(p=7)*Const(1))*Per(p=60))+RBF(l=0.1))*WN(σ=1)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.5722953484829003,0.517023428111049,0.0,0.8230725737614972,0.8864235308342988,0.8301131300019202,3,((RQ(α=10)+Const(1))+Per(p=14)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.2365324572478148,0.17456680999180285,0.0,0.4401904115540445,0.24987971987794266,0.31034106640905035,5,((((Per(p=30)+RQ(α=10))+Per(p=26))*RBF(l=0.1))*Per(p=10)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.5783589947189336,0.47615622907621513,0.0,0.7020206176149806,0.6610195008492297,0.506781269406817,5,((((RBF(l=10)+Per(p=7))+Per(p=672))+Per(p=10))+RQ(α=0.1)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]"
S1,Composite,0.9996242446014629,0.9999070837791487,0.0,0.9997430081685744,0.9999366661994852,0.3192255940226669,4,(((Lin(σ=10)+Per(p=48))*Per(p=7))*Per(p=730)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S1,Composite,0.005922982598706272,0.7364919645987538,0.0,0.0017582316393396358,0.798110571805955,0.2543040589388522,4,(((Lin(σ=0)*Per(p=168))*Per(p=40))+Per(p=730)),"[np.str_('*'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.4005592401168675,0.21583769249303608,0.0,0.5205514698825756,0.32016536648324356,0.24836486205735886,2,(RBF(l=10)*Per(p=4)),[np.str_('*')]
S3,Stationary,0.09461648850989912,0.08071617958552746,0.0,0.2962359313923921,0.20795365861751924,0.3404702566807112,1,WN(σ=1),['None']
S2,Seasonal,0.7345680010455247,0.12284284030500725,0.0,0.8766965045268313,0.5039559239451781,0.6779989021475599,3,((Per(p=12)*Per(p=48))+Per(p=672)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.02824013362794464,0.8716959725932998,0.0,0.03940150557516575,0.9027447410630054,0.30962943240336327,3,((Per(p=30)*WN(σ=0.1))+Per(p=40)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.0,0.9515395951266862,0.0,0.6486196712159031,0.9975428006551155,0.9483682822550512,1,Per(p=60),['None']
S1,Composite,0.9998974733404855,0.9520103905694671,0.0,0.9999982045386223,0.9990879181013483,0.9824864899258169,3,((Per(p=672)+Lin(σ=0))+Per(p=96)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.1466925182506582,0.3005633892558781,0.0,0.173192652418812,0.37876399029878816,0.35813977065895874,4,(((Per(p=4)*WN(σ=0.1))*Per(p=24))*Per(p=96)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.06204972270826925,0.13204319693871325,0.0,0.1832306865411799,0.3571985045190551,0.4095100926780363,3,((RBF(l=0.1)*Lin(σ=10))*Per(p=26)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.06778369782170657,0.9999843129163236,0.0,0.2632603986492128,0.9999886490966285,0.27647464468062166,1,Per(p=6),['None']
S2,Seasonal,0.3978623174835899,0.48889055240065404,0.0,0.5000144256392423,0.5187106999963315,0.4351145699489355,3,((Per(p=24)*Per(p=26))+Per(p=14)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.8758992787530449,0.8752139348384138,0.0,0.9213040122429232,0.9162897556270646,0.42439035453584073,3,((Per(p=14)+Per(p=12))+Per(p=672)),"[np.str_('+'), np.str_('+')]"
S1,Composite,0.032970809282216296,0.1627710659023236,0.0,0.026349948586305683,0.41030838149957405,0.5947542621880042,4,(((Lin(σ=1)*Per(p=365))*Per(p=52))*RQ(α=1)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.878313986116878,0.9803225981759289,0.0,0.954070363673476,0.9929727000954249,0.6431917790477673,4,(((Per(p=672)*Per(p=168))+Lin(σ=0))*Per(p=40)),"[np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.6843651609790158,0.2799940759710835,0.0,0.8352479997452763,0.5485861869772876,0.7007030597238607,5,((((RBF(l=10)+Per(p=14))+Per(p=168))*Per(p=48))*Per(p=26)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.0049671691955492925,0.6098758671573732,0.0,0.008040601354313948,0.7209046626131965,0.47680669435216405,3,((Per(p=7)+Per(p=48))*Per(p=52)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.032085222749976605,0.4532588866768499,0.0,0.01180183906815413,0.0,0.0,2,(Per(p=336)+WN(σ=1)),[np.str_('+')]
S2,Seasonal,0.06480906882647341,0.9999710819217239,0.0,0.07083944585111235,0.9999776120554305,0.22669748179987248,1,Per(p=14),['None']
S2,Seasonal,0.06032162168825661,0.19080171327003137,0.0,0.11666487624200672,0.2415425485448336,0.3118318442751489,3,((Per(p=12)*Per(p=7))*Per(p=365)),"[np.str_('*'), np.str_('*')]"
S2,Seasonal,0.0,0.35235510026407146,0.0,0.04891245422889501,0.585107394332095,0.49692639002523986,3,((Per(p=26)+Per(p=60))+WN(σ=1)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.18566468465170938,0.6396744200199163,0.0,0.4845343619585847,0.875819383645519,0.7684055663827535,3,((Per(p=336)*Per(p=60))+Per(p=52)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.15988503292958567,0.2989347691024681,0.0,0.29049138934675234,0.46624739636305834,0.3248084176315197,5,((((RQ(α=1)*RBF(l=0.1))*Per(p=96))*Per(p=48))+Per(p=6)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.14582329954973283,0.1422029235488912,0.0,0.42590382626248846,0.21340381574847267,0.26550160573264436,5,((((Per(p=6)+Per(p=52))*RBF(l=1))+Per(p=96))*WN(σ=0.1)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.005995252324272005,0.3383930249593441,0.0,0.09988388305201323,0.5507304783068306,0.23435595840816137,3,((WN(σ=0.1)+RQ(α=10))+Per(p=6)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.07382315840166331,0.31590957296813404,0.0,0.1306309950470841,0.3810048842658914,0.2654309326791956,2,(Per(p=10)+RBF(l=0.1)),[np.str_('+')]
S2,Seasonal,0.7370924111635136,0.8231525665637671,0.0,0.9319877997304118,0.9863513119919726,0.9317815357490674,1,Per(p=30),['None']
S2,Seasonal,0.9997757753104668,0.12224873811375969,0.0,0.9999710243453687,0.4333100203733167,0.8726971580960022,1,Per(p=730),['None']
S2,Seasonal,0.22404060116589275,0.23819001746314217,0.0,0.2690533625185394,0.34296871490604175,0.2703392115672446,3,((WN(σ=1)*Per(p=60))+Per(p=730)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.18333424272653964,0.21508005397434582,0.0,0.28126779013536707,0.31541274137488406,0.2834760519525633,5,((((WN(σ=1)*Per(p=6))+Per(p=168))*RBF(l=0.1))*Per(p=26)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.6911013007982698,0.9227243994480756,0.0,0.7063336135013387,0.9679187984836222,0.6014027268530744,3,((Per(p=4)+Per(p=12))+Per(p=4)),"[np.str_('+'), np.str_('+')]"
S2,Seasonal,0.7965339101901441,0.8395911798246185,0.0,0.09848574738435645,0.0,0.0,5,((((Per(p=10)*Per(p=672))+Per(p=52))*Per(p=672))+Per(p=365)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]"
S4,Trending,0.004190778866590361,0.3639195011320444,0.0,0.00030523169784613113,0.764347058843822,0.6439950891048589,3,((Lin(σ=0)*RQ(α=10))+Const(1)),"[np.str_('*'), np.str_('+')]"
S2,Seasonal,0.008085990851408487,0.9178991765271458,0.0,0.02241757234688946,0.9467461614849074,0.3924648799774396,3,((WN(σ=0.1)+Per(p=48))*Per(p=24)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.8672357197938521,0.849784053786493,0.0,0.9777024271560837,0.9782637859514499,0.8724253482231316,4,(((Per(p=30)+Per(p=336))+Per(p=52))+Per(p=672)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.9983601438363501,0.9848848019623765,0.0,0.9924481031537978,0.9427921797434478,0.0,1,Per(p=730),['None']
S1,Composite,0.9999941147452784,0.8977319239985816,0.0,0.9999863811291703,0.7961977248994768,0.0,4,(((Per(p=672)*Per(p=24))*Per(p=26))+Lin(σ=0)),"[np.str_('*'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.9735704873477152,0.996612056614624,0.0,0.9987481741494898,0.9998603664721201,0.9592056725122855,4,(((Per(p=30)*Const(1))+Per(p=365))+Per(p=10)),"[np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.017913979525843726,0.19223953989154308,0.0,0.09058131067256647,0.2904692150568253,0.30562784901943174,4,(((Per(p=26)*RQ(α=0.1))*RBF(l=10))*WN(σ=1)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.6874611899365717,0.844269983842755,0.0,0.8864075206152255,0.9508197090588356,0.7025892341222886,5,((((Per(p=96)+Per(p=4))+Per(p=40))*Lin(σ=10))+WN(σ=0.1)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.11094430497266783,0.22013995100978467,0.0,0.231877378701292,0.32093809899243286,0.34407003494128574,2,(RBF(l=0.1)*Per(p=40)),[np.str_('*')]
S1,Composite,0.9863346527148146,0.9950239343314087,0.0,0.9962977138661873,0.9986309338785954,0.7248368634831687,5,((((WN(σ=1)*Per(p=730))*Per(p=96))+Lin(σ=1))*Per(p=48)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]"
S1,Composite,0.19682693400281803,0.0520757944193696,0.0,0.38347609385857173,0.07721576496378779,0.24251640593943935,5,((((Per(p=14)*Per(p=365))*Lin(σ=1))*Per(p=10))*RBF(l=0.1)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.07897643960063483,0.9999919316216421,0.0,0.14489871863072956,0.9999950314060067,0.3843143800733033,1,Per(p=14),['None']
S2,Seasonal,0.06131063916745305,0.27999985225026547,0.0,0.2296700004475163,0.7483632177804549,0.8097807491019585,5,((((RQ(α=10)+Per(p=14))*RBF(l=10))+Per(p=48))+RBF(l=1)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.3599605888377926,0.48804134300302526,0.0,0.6505463059745002,0.690542663016207,0.5826981363635684,2,(Per(p=12)*Per(p=52)),[np.str_('*')]
S1,Composite,0.30186506802783986,0.6981510964321316,0.0,0.5420133001216711,0.8661914979678386,0.553183819211587,4,(((Lin(σ=0)*Per(p=24))*Per(p=52))*Per(p=48)),"[np.str_('*'), np.str_('*'), np.str_('*')]"
S1,Composite,0.007665400279085022,0.18204259499777564,0.0,0.008501988190671939,0.3939039283739406,0.40095344403804456,4,(((Per(p=6)+Lin(σ=10))*WN(σ=0.1))+Lin(σ=1)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.3036418726384337,0.2961856731957967,0.0,0.42977574929166384,0.4796898265358809,0.46055973500226777,4,(((Per(p=7)+Per(p=12))*Per(p=730))*Per(p=52)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.3421118087371614,0.31832700439880324,0.0,0.4784862054089398,0.46423641451407605,0.4294657894554498,5,((((Const(1)+WN(σ=1))*RBF(l=1))+Per(p=10))+Per(p=4)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.04877683290548451,0.5536575112100466,0.0,0.0,0.33801848396453604,0.0,4,(((RBF(l=0.1)+Per(p=336))*Per(p=336))*Per(p=365)),"[np.str_('+'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.10226455251390798,0.20188474854508343,0.0,0.1849344241233869,0.3436602570734324,0.4309014737948391,3,((RQ(α=0.1)+Per(p=7))*RQ(α=1)),"[np.str_('+'), np.str_('*')]"
S2,Seasonal,0.06852640898201823,0.14208426530548368,0.0,0.29170367216638193,0.5544228166483367,0.7338205290669555,2,(RBF(l=10)*Per(p=30)),[np.str_('*')]
S2,Seasonal,0.37733413265851756,0.7684872375194922,0.0,0.1381194553924645,0.8707951203532504,0.45957019178559977,1,Per(p=30),['None']
S1,Composite,0.9999726967645043,0.07794204296624285,0.0,0.9999954304187015,0.32813425440224075,0.8336720915642853,4,(((Lin(σ=10)+Lin(σ=1))+Per(p=730))*Per(p=672)),"[np.str_('+'), np.str_('+'), np.str_('*')]"
S2,Seasonal,0.0057844012810840395,0.9948604514515126,0.0,0.003587557388440743,0.9555867734759852,0.0,1,Per(p=168),['None']
S2,Seasonal,0.9998760732510866,0.11209745586390985,0.0,0.999992464898478,0.6276419250936026,0.9402402052503546,1,Per(p=730),['None']
S2,Seasonal,0.00725731350246106,0.6290954196061831,0.0,0.0,0.8106181261259631,0.5106755736705586,4,(((Per(p=96)+Const(1))+RBF(l=1))+Per(p=168)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.005010602107519246,0.6490298366572433,0.0,0.004324943260773262,0.6773677048170451,0.20174460159926566,2,(Per(p=10)+Per(p=96)),[np.str_('+')]
S2,Seasonal,0.03349644031347354,0.24850500584942947,0.0,0.022660434068455415,0.7303722066950709,0.7816591314990414,5,((((Per(p=336)+RBF(l=1))*RQ(α=10))+Per(p=336))*Per(p=168)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('*')]"
S1,Composite,0.08148883725391243,0.057068085694514825,0.0,0.29480584195561044,0.16182421405415248,0.33333404884010154,5,((((Lin(σ=10)*RBF(l=1))*Per(p=52))*WN(σ=0.1))*Lin(σ=0)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]"
S2,Seasonal,0.012482764265278612,0.9999854115516639,0.0,0.07909905904845793,0.9999907070035559,0.3628361945413714,2,(Per(p=26)*Const(1)),[np.str_('*')]
S1,Composite,0.35677872668503263,0.8803364955128379,0.0,0.24649413011943677,0.5447268330074301,0.0,3,((Lin(σ=10)*Per(p=24))*Per(p=168)),"[np.str_('*'), np.str_('*')]"
S1,Composite,0.9999917808375351,0.30816442286382917,0.0,0.9999949027215519,0.45521327367675535,0.37996114606084497,4,(((Lin(σ=10)+Lin(σ=0))+Per(p=365))+RQ(α=0.1)),"[np.str_('+'), np.str_('+'), np.str_('+')]"
S2,Seasonal,0.059562322893013,0.9999847806461468,0.0,0.05284800295245817,0.9999898468526243,0.33297978245700477,1,Per(p=26),['None']
S2,Seasonal,0.7300212803078996,0.8941117161876466,0.0,0.947182233906207,0.980565116893526,0.8319362741799836,2,(Per(p=24)*Per(p=365)),[np.str_('*')]
S2,Seasonal,0.010417284931088178,0.34157135494812463,0.0,0.02016314814589948,0.6519478069550149,0.564198120419972,3,((Per(p=40)+Per(p=52))+WN(σ=1)),"[np.str_('+'), np.str_('+')]"
S3,Stationary,0.01925781352807321,0.33088537550113817,0.0,0.037509333560923785,0.7434930494447017,0.6884029549600403,1,RQ(α=1),['None']
S2,Seasonal,0.08223170572741323,0.8397151780662567,0.0,0.0,0.7035663430460011,0.0,2,(RQ(α=10)+Per(p=336)),[np.str_('+')]
S2,Seasonal,0.119104094430184,0.36551956184314793,0.0,0.43672192764880147,0.7542647118365873,0.8263683967775677,4,(((RQ(α=1)+Per(p=365))*Per(p=40))+Per(p=24)),"[np.str_('+'), np.str_('*'), np.str_('+')]"
S2,Seasonal,0.5812302027957932,0.5840759621128488,0.0,0.6860593945775247,0.6671196095920164,0.3138971930861296,2,(RQ(α=10)*Per(p=4)),[np.str_('*')]
S1,Composite,0.9994841341659708,0.9998958941469885,0.0,0.9998718463418728,0.9999741192214048,0.7510818528559966,3,((Lin(σ=10)*Per(p=24))*Lin(σ=10)),"[np.str_('*'), np.str_('*')]"
S3,Stationary,0.08686793274559546,0.202319190600745,0.0,0.1877239786100039,0.30634466584226194,0.33354910643714486,1,RBF(l=0.1),['None']
